unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
18,167,-0.0054,0.0002,100.0,0.19906323185011843,0.38187512233313825,0.3170046801872104,0.75,0.13936781609195137,0.6117647058822513,0.12159726394602188,0.3333333333333357,0.240000000000002,0.1681100356597085,0.5952380952380736,0.21061455440875676,0.5700144857556744,0.18181818181817988,0.4821428571428541,0.42861118842193235
18,168,-0.0021,0.0003,100.0,0.30444964871193747,0.22019964768056255,0.1950078003120126,0.75,0.12308429118773745,0.6058823529410802,0.13791191015390325,0.3333333333333357,0.2571428571428598,0.15843097300050957,0.6011904761905953,0.175040603552155,0.6460647030420077,0.2727272727272734,0.577380952380949,0.44874292605993205
18,169,0.0042,0.0002,100.0,0.19672131147538607,0.38794284595811135,0.05070202808112256,0.75,0.15421455938697548,0.599999999999909,0.10287932707861103,0.3333333333333357,0.3085714285714296,0.13295975547631045,0.6011904761905953,0.1632000838266876,0.518590053114437,0.09090909090909349,0.3214285714285694,0.3168197420911021
18,170,0.0022,-0.0004,100.0,0.17330210772834675,0.3873556468976318,0.2177847113884539,0.75,0.13505747126436418,0.6176470588234224,0.11253870684475231,0.3333333333333357,0.10857142857143387,0.12328069281711862,0.6190476190474783,0.18331848902393943,0.5659101883148274,0.18181818181817988,0.41666666666666075,0.38973930791353695
18,171,0.0029,-0.0001,100.0,0.2740046838407295,0.22665883734586245,0.26287051482059454,0.75,0.14750957854406366,0.6176470588234224,0.15371816795303772,0.3333333333333357,0.28000000000000114,0.16760061130921855,0.6071428571428896,0.1745166867501382,0.6006760019314328,0.2727272727272734,0.5059523809523796,0.5056127655626703
18,172,0.0029,-0.0001,100.0,0.34894613583139744,0.2278332354668251,0.21996879875194963,0.75,0.1307471264367841,0.5823529411763957,0.0985349170402472,0.3333333333333357,0.15428571428571658,0.14467651553744432,0.5535714285715585,0.13684706868549057,0.5453887011105749,0.18181818181817988,0.5238095238095184,0.4499489748585219
18,173,-0.001,-0.0001,100.0,0.2459016393442539,0.2554315913094527,0.16271450858034342,0.75,0.15469348659004112,0.6117647058822513,0.16541110135415948,0.3333333333333357,0.19428571428571573,0.16454406520631792,0.625,0.15445067323308592,0.545630130371805,0.2727272727272734,0.5238095238095184,0.5543185824287953
18,174,0.0003,-0.0001,100.0,0.28103044496486973,0.4662360540223105,0.30187207488299705,0.75,0.16570881226054013,0.5941176470587379,0.1403614179414916,0.3333333333333357,0.26857142857143046,0.1665817626082493,0.5892857142857792,0.17168753601927733,0.503138580395941,0.18181818181817988,0.4761904761904745,0.41237591613322166
18,175,0.0002,-0.0,100.0,0.2459016393442539,0.37267567038559335,0.2525741029641182,0.75,0.128831417624518,0.6235294117645935,0.15593659010028915,0.3333333333333357,0.26285714285714334,0.13856342333163596,0.5773809523811906,0.13999056949755584,0.5333172380492535,0.18181818181817988,0.5952380952380949,0.4223026254754636
18,176,-0.0018,0.0005,100.0,0.2646370023419138,0.31199843413584105,0.2492979719188746,0.75,0.13362068965517082,0.599999999999909,0.13402967139621325,0.3333333333333357,0.2057142857142864,0.1314314824248619,0.625,0.17278776130350337,0.6562047320135207,0.2727272727272734,0.5178571428571388,0.4509694776880977
18,177,-0.0037,-0.0005,100.0,0.3067915690866414,0.21197886083382755,0.2260530421216842,0.75,0.1345785440613021,0.6058823529410802,0.12880713592457482,0.3333333333333357,0.2742857142857176,0.14977075904228343,0.6011904761905953,0.16875360192801026,0.6202317720907793,0.2727272727272734,0.5059523809523796,0.3935430002783207
18,178,0.0015,-0.0002,100.0,0.36299765807962103,0.32941867293012805,0.21528861154445877,0.75,0.11590038314175999,0.6117647058822513,0.14068493783796043,0.3333333333333357,0.2514285714285762,0.15741212429954032,0.5833333333332575,0.19348247498296445,0.5934331240946413,0.36363636363636687,0.46428571428571175,0.5073754522682989
18,179,-0.004,-0.0,100.0,0.25058548009366177,0.2636523781561948,0.3489859594383766,0.75,0.1872605363984654,0.5823529411763957,0.15741553819845677,0.3333333333333357,0.2742857142857176,0.13958227203260165,0.5952380952380736,0.14889715513176327,0.5634958957025589,0.2727272727272734,0.5178571428571388,0.43788848687262316
18,180,-0.0044,0.0005,100.0,0.2529274004683657,0.21648072029751475,0.16879875195007799,0.75,0.18390804597701305,0.6117647058822513,0.15602902435642108,0.3333333333333357,0.045714285714289815,0.1538461538461533,0.5833333333332575,0.16388117566930305,0.5531144374698229,0.18181818181817988,0.4761904761904745,0.43918730865572186
18,181,0.0015,0.0002,100.0,0.2786885245901374,0.2894891368173802,0.23494539781590973,0.6875,0.13697318007663029,0.6294117647057647,0.15667606414936586,0.3333333333333357,0.17714285714285793,0.16097809475292735,0.6130952380954113,0.17179231937968353,0.5618058908739734,0.09090909090909349,0.42261904761904745,0.4315799239261544
18,182,0.0004,-0.0001,100.0,0.24824355971895784,0.4349187707966351,0.16942277691107677,0.75,0.1422413793103452,0.6058823529410802,0.14239497157647207,0.3333333333333357,0.17142857142857437,0.1390728476821188,0.6130952380954113,0.1560224236391221,0.5036214389183975,0.09090909090909349,0.48809523809523725,0.4781519621486261
18,183,-0.0015,0.0004,100.0,0.28103044496486973,0.2943824623213942,0.2212168486739472,0.75,0.12547892720306564,0.6352941176469358,0.11993344733558331,0.3333333333333357,0.2514285714285762,0.17014773306163988,0.6011904761905953,0.19866925132289026,0.5799130854659573,0.09090909090909349,0.4464285714285694,0.5159105668429369
18,184,0.0012,-0.0,100.0,0.1569086651053908,0.41749853200235165,0.20234009360374472,0.75,0.13218390804597746,0.599999999999909,0.12261404076350857,0.3333333333333357,0.23428571428571843,0.13295975547631045,0.5952380952380736,0.17614082883638105,0.43819410912602663,0.2727272727272734,0.4464285714285694,0.4525466184247158
18,185,-0.0013,-0.0001,100.0,0.22950819672132639,0.3399882560187919,0.2227769110764406,0.75,0.12547892720306564,0.6117647058822513,0.12247538937930358,0.3333333333333357,0.16571428571428726,0.16505348955680077,0.5714285714286689,0.19164876617593052,0.5890873973925643,0.2727272727272734,0.452380952380949,0.3768438630670765
18,186,-0.0021,0.0001,100.0,0.18501170960186641,0.41240947347817425,0.21154446177846964,0.75,0.1681034482758612,0.6117647058822513,0.117576373804134,0.3333333333333357,0.26285714285714334,0.154865002547119,0.6130952380954113,0.17697909571959514,0.6047802993722868,0.18181818181817988,0.5119047619047592,0.4743482697838388
18,187,-0.002,0.0001,100.0,0.18266978922716248,0.2072812683499734,0.322776911076442,0.75,0.17720306513409767,0.599999999999909,0.15251652262328008,0.3333333333333357,0.15428571428571658,0.15282730514518406,0.6071428571428896,0.1760884371561744,0.5982617093191678,0.18181818181817988,0.5178571428571388,0.5235179515725044
18,188,0.0009,0.0002,100.0,0.22716627634659403,0.34409864944216295,0.2762870514820577,0.75,0.137931034482758,0.6294117647057647,0.15131487729352244,0.3333333333333357,0.20000000000000284,0.14416709118695792,0.6190476190474783,0.16120919997904082,0.6306132303235152,0.36363636363636687,0.3869047619047592,0.43807403284163726
18,189,-0.0044,-0.0004,100.0,0.13114754098359072,0.29320806420043155,0.2617784711388431,0.75,0.18630268199233768,0.5764705882352246,0.16786060914174072,0.3333333333333357,0.26857142857143046,0.1558838512480918,0.6011904761905953,0.15172630586262414,0.5531144374698229,0.18181818181817988,0.452380952380949,0.5948603766583176
18,190,0.0024,0.0004,100.0,0.3185011709601895,0.36602074770013715,0.30967238689547827,0.75,0.17289272030651404,0.599999999999909,0.11646716273050828,0.3333333333333357,0.13142857142857522,0.1558838512480918,0.6011904761905953,0.11222297899093547,0.6523418638339002,0.2727272727272734,0.42857142857142705,0.5053344466091474
18,191,-0.0006,-0.0003,100.0,0.15222482435595452,0.36993540810334835,0.2780031201248079,0.75,0.15373563218390984,0.5764705882352246,0.1274668392106051,0.3333333333333357,0.09142857142857608,0.15028018339276628,0.6011904761905953,0.17137318593807294,0.6378561081603102,0.2727272727272734,0.5297619047619051,0.4507839317190836
18,192,-0.0027,0.0,100.0,0.30913348946134533,0.371109806224311,0.2477379095163812,0.75,0.15996168582375603,0.5882352941175668,0.13125664371215606,0.3333333333333357,0.2228571428571442,0.16352521650534868,0.5892857142857792,0.16168072510085096,0.5982617093191678,0.18181818181817988,0.40476190476190155,0.46052509509231143
18,193,0.0017,-0.0004,100.0,0.25058548009366177,0.26169504795459275,0.3076443057722287,0.75,0.18247126436781258,0.6352941176469358,0.17507048112030787,0.3333333333333357,0.28000000000000114,0.18848700967906495,0.5833333333332575,0.1822182637397134,0.5202800579430225,0.2727272727272734,0.42261904761904745,0.4720289451711679
18,194,-0.001,0.0004,100.0,0.30210772833723354,0.44294382462321735,0.3098283931357244,0.6875,0.12978927203065282,0.6176470588234224,0.13005499838240553,0.3333333333333357,0.2228571428571442,0.13601630157921818,0.5654761904763745,0.16492900927332244,0.6298889425398357,0.36363636363636687,0.5119047619047592,0.5596994155301971
18,195,0.003,-0.0003,100.0,0.3887587822013927,0.21080446271286135,0.33478939157566145,0.75,0.1743295019157074,0.6176470588234224,0.13689513333641656,0.3333333333333357,0.2514285714285762,0.14161996943453659,0.6071428571428896,0.1800178131712613,0.6076774505070013,0.2727272727272734,0.49404761904761685,0.4660914741627238
18,196,-0.0041,0.0001,100.0,0.27634660421543344,0.2810726169504818,0.25148205928237033,0.75,0.16235632183908066,0.6058823529410802,0.09867356842445929,0.3333333333333357,0.32000000000000384,0.15537442689760894,0.6071428571428896,0.16990621889243585,0.6190246257846432,0.18181818181817988,0.5178571428571388,0.5051489006401368
18,197,-0.002,-0.0,100.0,0.3255269320843013,0.30319044822861585,0.05054602184087287,0.6875,0.12308429118773745,0.5941176470587379,0.15196191708647433,0.3333333333333357,0.2057142857142864,0.16556291390728362,0.6190476190474783,0.1951066170692073,0.506518590053112,0.18181818181817988,0.5059523809523796,0.46998793951201634
18,198,-0.0017,-0.0004,100.0,0.25526932084306964,0.1822274417694274,0.2931357254290141,0.6875,0.1307471264367841,0.5705882352940534,0.17225123630817762,0.3333333333333357,0.2057142857142864,0.12531839021905355,0.5714285714286689,0.15796091580656224,0.5147271849348165,0.18181818181817988,0.3928571428571388,0.6048798589850648
18,199,-0.0001,-0.0002,100.0,0.24355971896954998,0.31767469172049445,0.20327613104523934,0.6875,0.1518199233716473,0.6117647058822513,0.1246938115265479,0.3333333333333357,0.1371428571428588,0.1181864493122795,0.6011904761905953,0.17676952899878984,0.5388701110574594,0.2727272727272734,0.44047619047618625,0.4031913906670397
18,200,0.0038,-0.0003,100.0,0.2857142857142776,0.41064787629673205,0.23837753510140303,0.75,0.15756704980842784,0.6058823529410802,0.12201321809862264,0.3333333333333357,0.2285714285714313,0.16199694345390014,0.6071428571428896,0.16555770943573833,0.5719459198454864,0.36363636363636687,0.5297619047619051,0.5250950923091224
18,201,-0.0046,0.0003,100.0,0.18032786885245855,0.2256801722450561,0.2828393135725449,0.75,0.14032567049808264,0.599999999999909,0.16444054166473876,0.3333333333333357,0.2057142857142864,0.14569536423841,0.5773809523811906,0.16325247550688715,0.5461129888942544,0.2727272727272734,0.452380952380949,0.4653492902866674
18,202,-0.003,0.0004,100.0,0.2037470725995263,0.4253278528087705,0.16879875195007799,0.75,0.1345785440613021,0.5941176470587379,0.1737764015344041,0.3333333333333357,0.21714285714286063,0.1833927661742223,0.6190476190474783,0.2065280033530641,0.4954128440366965,0.36363636363636687,0.5357142857142847,0.4458669635402188
18,203,-0.0039,-0.0,100.0,0.37236533957843676,0.3321589352123695,0.20124804992199685,0.75,0.20402298850574851,0.6411764705881069,0.12677358228959434,0.3333333333333357,0.2571428571428598,0.17524197656648255,0.5773809523811906,0.17839367108502557,0.522452921294061,0.45454545454545325,0.4821428571428541,0.5343723907598097
18,204,0.0006,-0.0004,100.0,0.31147540983604927,0.4458798199256222,0.36333853354133794,0.6875,0.16235632183908066,0.6058823529410802,0.15385681933724982,0.3333333333333357,0.17714285714285793,0.15843097300050957,0.5833333333332575,0.15806569916696844,0.4613713182037671,0.09090909090909349,0.42857142857142705,0.4809351516838305
18,205,-0.0009,0.0003,100.0,0.22950819672132639,0.31004110393423545,0.286583463338534,0.6875,0.14319923371647647,0.6411764705881069,0.16111290844386872,0.3333333333333357,0.18857142857143216,0.12939378502291987,0.6011904761905953,0.17996542149106176,0.5666344760985034,0.36363636363636687,0.39880952380952195,0.4619166898599154
18,206,0.0015,0.0001,100.0,0.17798594847775462,0.3959678997846936,0.2681747269890806,0.6875,0.19204980842911823,0.5705882352940534,0.10144659610851647,0.3333333333333357,0.3085714285714296,0.16352521650534868,0.5892857142857792,0.16749620160317846,0.5900531144374703,0.36363636363636687,0.5238095238095184,0.47833750811763665
18,207,0.0003,-0.0001,100.0,0.16627634660420654,0.2221569778821717,0.36474258970358875,0.6875,0.1460727969348632,0.599999999999909,0.14221010306419402,0.3333333333333357,0.23428571428571843,0.154865002547119,0.5892857142857792,0.16471944255251714,0.5729116368903888,0.36363636363636687,0.3928571428571388,0.42926059931347993
18,208,-0.0021,0.0004,100.0,0.26229508196720985,0.3323546682325329,0.27550702028081275,0.75,0.14032567049808264,0.6176470588234224,0.13638674492766967,0.3333333333333357,0.2057142857142864,0.16607233825776646,0.5833333333332575,0.17708387907999423,0.6296475132786092,0.2727272727272734,0.48809523809523725,0.47768809722608907
18,209,-0.0016,-0.0004,100.0,0.27634660421543344,0.31669602661969165,0.36973478939157545,0.6875,0.1613984674329494,0.6176470588234224,0.13786569302583018,0.3333333333333357,0.2742857142857176,0.1533367294956669,0.6071428571428896,0.18504741447058137,0.5929502655721883,0.2727272727272734,0.5833333333333286,0.4898413581964931
18,210,-0.0006,-0.0003,100.0,0.28805620608900995,0.42063026032491635,0.30358814352574015,0.6875,0.139846743295017,0.6058823529410802,0.12441650875814503,0.3333333333333357,0.15428571428571658,0.13805399898115311,0.6071428571428896,0.18714308167862725,0.6284403669724803,0.36363636363636687,0.5357142857142847,0.4422488171444492
18,211,0.0004,-0.0001,100.0,0.3255269320843013,0.2842043452730465,0.20936037441497746,0.6875,0.1096743295019138,0.599999999999909,0.14701668438323878,0.3333333333333357,0.16000000000000014,0.14161996943453659,0.6011904761905953,0.1619426835018558,0.6163689039111553,0.36363636363636687,0.4821428571428541,0.3922441784952255
18,212,0.0018,-0.0004,100.0,0.26932084309132165,0.31493442943824945,0.18736349453978107,0.6875,0.17049808429118585,0.6117647058822513,0.1490040208901391,0.3333333333333357,0.120000000000001,0.1558838512480918,0.625,0.18347566406454519,0.49396426846934105,0.36363636363636687,0.5952380952380949,0.43343538361629186
18,213,-0.0004,-0.0003,100.0,0.3255269320843013,0.3810921902524953,0.2310452418096709,0.75,0.16522988505746738,0.6235294117645935,0.13005499838240553,0.3333333333333357,0.2514285714285762,0.1808456444218045,0.6071428571428896,0.17786975428301588,0.5354901014002884,0.2727272727272734,0.5119047619047592,0.5123851934316761
18,214,0.0012,-0.0002,100.0,0.24824355971895784,0.3270698766881992,0.1898595943837762,0.75,0.1891762452107244,0.6352941176469358,0.1087951194712744,0.3333333333333357,0.2742857142857176,0.162506367804383,0.6130952380954113,0.17980824645046312,0.524384355383873,0.2727272727272734,0.5297619047619051,0.5325169310696722
18,215,-0.0027,0.0002,100.0,0.20140515222482236,0.4431395576433772,0.2575663026521049,0.75,0.18438697318007868,0.6117647058822513,0.14438230808337238,0.3333333333333357,0.19428571428571573,0.15639327559857463,0.6011904761905953,0.15617959867972786,0.5511830033800109,0.18181818181817988,0.49404761904761685,0.5055199925781615
18,216,-0.0003,-0.0004,100.0,0.23653395784543818,0.2656097083578004,0.26255850234009515,0.75,0.1954022988505777,0.6529411764706765,0.14244118870453093,0.3333333333333357,0.20000000000000284,0.21293937850229483,0.6011904761905953,0.1929061665007552,0.491308546595846,0.2727272727272734,0.29761904761904745,0.44364041191205317
18,217,0.0029,0.0003,100.0,0.19672131147538607,0.3591700919945211,0.21419656786271446,0.75,0.1690613026819925,0.6058823529410802,0.13689513333641656,0.3333333333333357,0.2057142857142864,0.1523178807947012,0.6011904761905953,0.17666474563838364,0.5371801062288739,0.18181818181817988,0.46428571428571175,0.5452268299471186
18,218,-0.0016,-0.0004,100.0,0.3419203747072572,0.31493442943824945,0.2126365054602175,0.75,0.1973180076628367,0.6235294117645935,0.1594953089614961,0.3333333333333357,0.2571428571428598,0.1757514009169654,0.636904761904816,0.16980143553203675,0.504345726702077,0.2727272727272734,0.37499999999999645,0.4709156693570833
18,219,0.0002,0.0001,100.0,0.2177985948477783,0.4515560775102756,0.27379095163806255,0.75,0.19061302681992487,0.6235294117645935,0.16291537643850518,0.3333333333333357,0.21714285714286063,0.19612837493632185,0.5952380952380736,0.19175354953632961,0.47126991791405004,0.36363636363636687,0.4464285714285694,0.5305686983950295
18,220,0.0005,0.0003,100.0,0.10538641686181904,0.3675866118614195,0.2616224648985934,0.75,0.1757662835249043,0.647058823529278,0.14442852521143834,0.3333333333333357,0.240000000000002,0.17778909831890033,0.6011904761905953,0.18405197254676153,0.5943988411395473,0.2727272727272734,0.5238095238095184,0.4867798497077658
18,221,0.0027,-0.0001,100.0,0.25058548009366177,0.3850068506557065,0.26255850234009515,0.75,0.18438697318007868,0.6176470588234224,0.12839118177196696,0.3333333333333357,0.16571428571428726,0.1604686704024445,0.625,0.1861476397548003,0.5878802510864354,0.18181818181817988,0.42857142857142705,0.5154467019204034
18,222,0.0028,-0.0002,100.0,0.3208430913348934,0.25778038755138155,0.20624024960998355,0.6875,0.1757662835249043,0.6117647058822513,0.1223367379951057,0.3333333333333357,0.26857142857143046,0.14773306164034494,0.636904761904816,0.20406559438360716,0.5900531144374703,0.36363636363636687,0.41666666666666075,0.4523610724557017
18,223,-0.0022,0.0,100.0,0.17798594847775462,0.3239381483656274,0.3452418096723875,0.6875,0.16427203065133966,0.6294117647057647,0.14581503905347404,0.3333333333333357,0.30285714285714604,0.1599592460519581,0.625,0.18756221512023075,0.5557701593433109,0.36363636363636687,0.5178571428571388,0.4666481120697661
18,224,-0.0012,-0.0,100.0,0.2857142857142776,0.3300058719906076,0.3630265210608421,0.75,0.16235632183908066,0.6117647058822513,0.13486157970143609,0.3333333333333357,0.3885714285714279,0.18492103922567438,0.6190476190474783,0.20233666893697233,0.5654273297923709,0.2727272727272734,0.5119047619047592,0.48761480656832745
18,225,0.0034,0.0002,100.0,0.2997658079625296,0.4562536699941262,0.27566302652106245,0.75,0.1891762452107244,0.6235294117645935,0.1829273928917985,0.3333333333333357,0.2742857142857176,0.17727967396841393,0.6011904761905953,0.19212029129774066,0.5526315789473664,0.36363636363636687,0.49404761904761685,0.6086835513498485
18,226,0.0007,0.0003,100.0,0.11007025761122691,0.2607163828537864,0.3199687987519475,0.6875,0.17480842911877303,0.6058823529410802,0.15080648888478265,0.3333333333333357,0.2228571428571442,0.14926133469180058,0.6071428571428896,0.17902237124744147,0.529695799130856,0.18181818181817988,0.30952380952380665,0.49318118563874336
18,227,-0.0004,-0.0001,100.0,0.257611241217802,0.3548639655509902,0.24617784711388424,0.75,0.15086206896551602,0.6352941176469358,0.1490040208901391,0.3333333333333357,0.17142857142857437,0.19154355578196558,0.5952380952380736,0.17362602818671746,0.5528730082085964,0.2727272727272734,0.5059523809523796,0.5175804805640603
18,228,0.0011,-0.0004,100.0,0.30913348946134533,0.31845762380113385,0.30093603744149533,0.6875,0.1661877394636022,0.6058823529410802,0.1234459490687243,0.3333333333333357,0.18285714285714505,0.1467142129393757,0.5714285714286689,0.1677581600041833,0.5094157411878335,0.09090909090909349,0.4583333333333286,0.3453010483347292
18,229,0.0008,0.0004,100.0,0.28805620608900995,0.45370914073204105,0.2971918876755062,0.6875,0.15613026819923448,0.5882352941175668,0.12284512640383838,0.3333333333333357,0.2742857142857176,0.16199694345390014,0.5773809523811906,0.181903913658509,0.5772573635924694,0.36363636363636687,0.4821428571428541,0.45106225067260297
18,230,0.0018,0.0004,100.0,0.17798594847775462,0.546290859267959,0.22730109204368176,0.75,0.18103448275861922,0.6529411764706765,0.14766372417617646,0.3333333333333357,0.2285714285714313,0.17677024961793109,0.5833333333332575,0.15817048252736754,0.5572187349106734,0.2727272727272734,0.5238095238095184,0.4659059281937097
18,231,-0.0013,-0.0004,100.0,0.21311475409834202,0.35995302407516405,0.33385335413416684,0.75,0.15756704980842784,0.6176470588234224,0.12765170772288315,0.3333333333333357,0.1371428571428588,0.1757514009169654,0.6011904761905953,0.17022056897364024,0.5864316755190728,0.18181818181817988,0.39880952380952195,0.4854810279246706
18,232,0.003,-0.0004,100.0,0.31615925058548555,0.3724799373654335,0.30078003120124563,0.75,0.17959770114942586,0.6294117647057647,0.16032721726671895,0.3333333333333357,0.2514285714285762,0.16352521650534868,0.636904761904816,0.16969665217163055,0.48020280057943054,0.36363636363636687,0.5238095238095184,0.5426291863809247
18,233,-0.0005,0.0001,100.0,0.17798594847775462,0.33783519279702645,0.25475819032761393,0.75,0.1609195402298873,0.6058823529410802,0.13139529509636105,0.3333333333333357,0.15428571428571658,0.1691288843606742,0.5833333333332575,0.17467386179074396,0.5622887493964299,0.09090909090909349,0.3809523809523796,0.5716671305315906
18,234,-0.0013,-0.0003,100.0,0.24824355971895784,0.2910550009786661,0.2976599063962553,0.6875,0.1700191570881202,0.599999999999909,0.10357258399962888,0.3333333333333357,0.19428571428571573,0.16454406520631792,0.5714285714286689,0.19657358411483727,0.49951714147755055,0.09090909090909349,0.6130952380952372,0.5051489006401368
18,235,0.0036,0.0,100.0,0.2927400468384178,0.2566059894304189,0.2082683307332296,0.75,0.2145593869731819,0.647058823529278,0.14179414891158615,0.3333333333333357,0.14285714285714235,0.17931737137034887,0.625,0.2053753863886385,0.507242877836795,0.2727272727272734,0.41071428571428115,0.5001391594767597
18,236,-0.0001,-0.0003,100.0,0.2857142857142776,0.4045801526717554,0.3581903276131051,0.6875,0.1613984674329494,0.6352941176469358,0.11688311688311614,0.3333333333333357,0.21714285714286063,0.18797758532857856,0.6309523809522943,0.1860428563944012,0.6141960405601168,0.2727272727272734,0.41071428571428115,0.4989331106781698
18,237,-0.001,-0.0002,100.0,0.2786885245901374,0.1969074182814623,0.37129485179406885,0.75,0.20354406130268288,0.6235294117645935,0.13763460738550037,0.3333333333333357,0.17142857142857437,0.1737137035150269,0.6190476190474783,0.1944779169067914,0.5584258812168059,0.45454545454545325,0.47023809523809135,0.4564430837740048
18,238,0.0009,-0.0,100.0,0.4145199063231928,0.26639264043844335,0.23447737909516064,0.6875,0.1949233716475085,0.6117647058822513,0.14905023801820505,0.3333333333333357,0.28000000000000114,0.1670911869587357,0.6011904761905953,0.19536857547021214,0.543698696281993,0.18181818181817988,0.42857142857142705,0.45857686241766515
18,239,-0.0002,0.0005,100.0,0.21311475409834202,0.4041886866314357,0.2658346333853352,0.75,0.19779693486590233,0.6352941176469358,0.13712621897675348,0.3333333333333357,0.15428571428571658,0.18186449312277375,0.625,0.17063970241525084,0.5388701110574594,0.18181818181817988,0.5178571428571388,0.507839317190836
18,240,0.0011,-0.0004,100.0,0.2599531615925059,0.48522215697787985,0.2524180967238685,0.75,0.1954022988505777,0.6294117647057647,0.12913065582104366,0.3333333333333357,0.28000000000000114,0.22516556291391154,0.6130952380954113,0.1825326138209249,0.5958474167069063,0.36363636363636687,0.4821428571428541,0.5853047592541039
18,241,0.001,0.0001,100.0,0.26932084309132165,0.4836562928165975,0.3209048361934492,0.6875,0.18678160919540332,0.5823529411763957,0.1398530295327447,0.3333333333333357,0.2285714285714313,0.17677024961793109,0.625,0.18840048200345905,0.489859971028487,0.36363636363636687,0.4761904761904745,0.38074032841636907
18,242,-0.0027,-0.0002,100.0,0.2857142857142776,0.32687414366803935,0.13853354134165485,0.6875,0.18869731800765877,0.6294117647057647,0.1471091186393636,0.3333333333333357,0.2742857142857176,0.2022414671421302,0.636904761904816,0.1526169644260449,0.5748430709802008,0.09090909090909349,0.42857142857142705,0.4263846367937667
18,243,0.001,-0.0002,100.0,0.17096018735364282,0.3188490898414571,0.31123244929797167,0.75,0.2236590038314148,0.6235294117645935,0.16933955723991545,0.3333333333333357,0.2742857142857176,0.21701477330616115,0.6309523809522943,0.19610205899302713,0.512312892322548,0.2727272727272734,0.577380952380949,0.505983857500695
18,244,-0.0025,-0.0001,100.0,0.15925058548009474,0.45233900959091855,0.19750390015600772,0.6875,0.16858237547892685,0.6411764705881069,0.17141932800295479,0.3333333333333357,0.17714285714285793,0.18848700967906495,0.6130952380954113,0.1743071200293329,0.5393529695799124,0.36363636363636687,0.4583333333333286,0.35086742740514154
18,245,0.0022,-0.0005,100.0,0.28805620608900995,0.30847523977294955,0.20717628705148172,0.75,0.19444444444444287,0.6352941176469358,0.14313444562554878,0.3333333333333357,0.2228571428571442,0.21039225674986994,0.6011904761905953,0.17907476292764102,0.5736359246740719,0.2727272727272734,0.5654761904761862,0.4507839317190836
18,246,-0.0004,0.0002,100.0,0.20140515222482236,0.3889215110589177,0.3045241809672383,0.75,0.19444444444444287,0.6294117647057647,0.15029810047603576,0.3333333333333357,0.3428571428571452,0.20478858889454798,0.5952380952380736,0.2184733064389377,0.5806373732496404,0.2727272727272734,0.42261904761904745,0.556081269134431
18,247,0.0002,0.0004,100.0,0.20140515222482236,0.4405950283812885,0.22028081123244903,0.6875,0.1700191570881202,0.599999999999909,0.13028608402273534,0.3333333333333357,0.2228571428571442,0.15180845644421836,0.5773809523811906,0.16791533504478906,0.5441815548044424,0.2727272727272734,0.4761904761904745,0.452917710362744
18,248,-0.004,0.0002,100.0,0.28103044496486973,0.2282247015071448,0.25881435257410246,0.6875,0.1872605363984654,0.6294117647057647,0.13268937468225772,0.3333333333333357,0.20000000000000284,0.18288334182373944,0.6130952380954113,0.1866715565568171,0.6154031868662457,0.36363636363636687,0.4761904761904745,0.4927173207162099
18,249,0.0012,-0.0002,100.0,0.2740046838407295,0.34214131924055735,0.34789391575662876,0.6875,0.19013409961685923,0.6294117647057647,0.1557517215880182,0.3333333333333357,0.21142857142857352,0.16556291390728362,0.6071428571428896,0.21606328914968032,0.5753259295026574,0.2727272727272734,0.5119047619047592,0.4821412004824204
18,250,0.0031,0.0004,100.0,0.2903981264637139,0.3981209630064626,0.2790951638065522,0.75,0.2064176245210696,0.6294117647057647,0.15302491103202698,0.3333333333333357,0.28571428571428825,0.1691288843606742,0.625,0.19835490124167876,0.510622887493966,0.36363636363636687,0.553571428571427,0.4877075795528327
18,251,0.002,0.0,100.0,0.2599531615925059,0.47347817576825335,0.19329173166926594,0.6875,0.13840996168582365,0.6411764705881069,0.13527753385404395,0.3333333333333357,0.3542857142857194,0.162506367804383,0.5892857142857792,0.1860428563944012,0.5738773539352984,0.2727272727272734,0.6011904761904745,0.4653492902866674
18,252,-0.0011,-0.0001,100.0,0.2786885245901374,0.29399099628107095,0.26287051482059454,0.6875,0.14655172413792883,0.6294117647057647,0.1545038591301946,0.3333333333333357,0.24571428571428555,0.17218543046357482,0.6130952380954113,0.2042227694242129,0.6062288749396458,0.18181818181817988,0.5297619047619051,0.6104462380554772
18,253,0.0008,0.0004,100.0,0.18735362997657035,0.20356234096692205,0.2929797191887644,0.6875,0.1992337164750957,0.6411764705881069,0.15445764200212153,0.3333333333333357,0.28571428571428825,0.17524197656648255,0.6309523809522943,0.1950018337088011,0.5736359246740719,0.2727272727272734,0.47023809523809135,0.47110121532610094
18,254,0.0007,-0.0005,100.0,0.17798594847775462,0.31454296339792265,0.2948517940717643,0.6875,0.2088122605363978,0.6529411764706765,0.1264500623931255,0.3333333333333357,0.28571428571428825,0.20427916454406514,0.5952380952380736,0.2068423534342685,0.4686141960405621,0.09090909090909349,0.452380952380949,0.5887373596808629
