unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage
28,176,-0.0047,-0.0002,100.0,0.5152224824355756,0.5222156977882193,0.6625585023400937,1.0,0.1475095785440636,0.7882352941173849,0.213014743263848,0.3333333333333357,0.5657142857142894,0.1278655119714713,0.7321428571428896,0.2042751611044124,0.6936262675036211,0.6363636363636402,0.3095238095238066,0.373132943686798,1,4,0.0064556171867493,0.4861782090128683,17.7232,70.31796,3
28,177,0.0048,-0.0004,100.0,0.6323185011709427,0.6422000391466014,0.6645865834633398,1.0,0.1427203065134108,0.741176470588016,0.2317788972593177,0.3333333333333357,0.7142857142857153,0.1686194600101913,0.7440476190474783,0.1900770157698943,0.8696281989377148,0.7272727272727266,0.3511904761904709,0.2798033212728477,1,3,0.075558899540773,0.70072772545854,24.294025,89.38758,3
28,178,0.0004,-0.0,100.0,0.6510538641686026,0.5194754355059672,0.7478939157566273,1.0,0.108716475095786,0.7647058823527004,0.1847298608864491,0.3333333333333357,0.6800000000000033,0.1421293937850194,0.7797619047619264,0.1962068423534333,0.8095123128923234,0.6363636363636402,0.3571428571428576,0.2355506076630504,1,3,0.021366919859697,0.6699015229950336,18.075958,80.576416,3
28,179,-0.0026,0.0003,100.0,0.4309133489461203,0.5061655901350584,0.7388455538221521,1.0,0.1163793103448256,0.7647058823527004,0.2318251143873908,0.3333333333333357,0.6171428571428628,0.1569026999490574,0.7857142857144481,0.2163776392308847,0.7631578947368425,0.5454545454545467,0.2380952380952372,0.2078114852954833,1,4,-0.0604146972513555,0.5832996375124679,25.25134,78.54154,3
28,180,0.0012,-0.0004,100.0,0.5667447306791473,0.6369152476022677,0.6770670826833083,1.0,0.1408045977011482,0.7705882352940989,0.2534547303230567,0.3333333333333357,0.6400000000000041,0.1120733571064711,0.761904761904816,0.1971498925970536,0.8305166586190253,0.5454545454545467,0.1845238095238066,0.2623620001855471,1,4,-0.0465625936389442,0.6665931218500756,25.94948,79.626,3
28,181,0.0007,-0.0004,100.0,0.484777517564396,0.7496574672147176,0.6753510140405581,1.0,0.1580459770114934,0.7647058823527004,0.220224615242401,0.3333333333333357,0.7314285714285731,0.1217524197656629,0.7678571428571104,0.1800178131712613,0.7868179623370395,0.8181818181818201,0.3749999999999964,0.1270062157899616,1,3,0.0930096024910089,0.7489014148487672,22.933062,89.45438,3
28,182,-0.0008,-0.0005,100.0,0.5644028103044434,0.630260324916815,0.7783151326053037,1.0,0.1168582375478912,0.7588235294117567,0.2019226325276122,0.3333333333333357,0.691428571428574,0.1553744268976089,0.7380952380954113,0.2186304814795363,0.8423466924191239,0.5454545454545467,0.1369047619047592,0.2028945171166185,1,3,-0.0424080128545514,0.7506233817382941,32.07099,82.74901,3
28,183,0.0008,0.0003,100.0,0.5480093676814874,0.6273243296144031,0.7149765990639629,1.0,0.0991379310344804,0.7647058823527004,0.2283126126542427,0.3333333333333357,0.7142857142857153,0.1416199694345365,0.7380952380954113,0.1920678996175411,0.7684693384838255,0.6363636363636402,0.1785714285714235,0.2788755914277807,1,3,0.0042159121438885,0.704523389848124,16.376007,92.396355,3
28,184,-0.0006,-0.0004,100.0,0.6885245901639223,0.651790957134466,0.7705148205928225,1.0,0.1245210727969379,0.741176470588016,0.2210565235476238,0.3333333333333357,0.7942857142857171,0.0784513499745251,0.7559523809522943,0.2091999790433192,0.8191694833413798,0.5454545454545467,0.2202380952380913,0.3189535207347624,1,3,0.0333267334190694,0.7672403642479142,28.6439,87.75623,3
28,185,0.0003,-0.0002,100.0,0.5901639344262151,0.7101193971422965,0.6925117004680175,1.0,0.0991379310344804,0.7529411764703582,0.2201783981143421,0.3333333333333357,0.7142857142857153,0.1192052980132452,0.75,0.221250065489599,0.8121680347658113,0.7272727272727266,0.3095238095238066,0.25113646906021,1,3,0.056502978903274,0.7408838947446534,25.29671,90.00705,3
28,186,0.0005,0.0001,100.0,0.5316159250585599,0.708749266001174,0.7648985959438335,1.0,0.0914750957854408,0.7588235294117567,0.2003974673013786,0.3333333333333357,0.691428571428574,0.1329597554763104,0.7916666666669698,0.2144391470634445,0.8536938676967658,0.8181818181818201,0.2857142857142811,0.2768345857686256,1,3,0.0793101044025568,0.7868980446797293,25.059622,89.538445,3
28,187,-0.0069,0.0004,100.0,0.6112412177986073,0.6228224701507123,0.6606864274570974,1.0,0.1259578544061312,0.7705882352940989,0.2173129361741459,0.3333333333333357,0.7085714285714317,0.112582781456954,0.7559523809522943,0.199559909886311,0.7522935779816535,0.6363636363636402,0.25,0.2805455051489041,1,3,0.0227408696555428,0.6700320148120986,18.306288,86.33593,3
28,188,0.0001,-0.0004,100.0,0.7962529274004737,0.605206498336269,0.7031201248049932,1.0,0.0857279693486567,0.7647058823527004,0.2466608124971117,0.3333333333333357,0.7257142857142895,0.110545084055019,0.7678571428571104,0.2140724053020335,0.8628681796233728,0.6363636363636402,0.2083333333333321,0.3062436218573161,1,3,0.0236230618099606,0.7929892632030273,28.43579,86.928,3
28,189,-0.001,-0.0002,100.0,0.5152224824355756,0.6232139361910392,0.7694227769110782,1.0,0.1273946360153246,0.7823529411764412,0.1904607847668344,0.3333333333333357,0.78857142857143,0.1344880285277625,0.7797619047619264,0.2061088699114535,0.7911636890391129,0.5454545454545467,0.125,0.2805455051489041,1,3,0.0061099883285373,0.7380449091654453,19.12076,92.265495,3
28,190,0.0011,0.0,100.0,0.6018735362997631,0.7494617341945577,0.7767550702028068,1.0,0.1020114942528742,0.7823529411764412,0.174007487174741,0.3333333333333357,0.7085714285714317,0.1069791136016284,0.7738095238096321,0.2100382459265475,0.7984065668759079,0.7272727272727266,0.1904761904761898,0.2391687540588201,1,3,0.0536228529426952,0.8259130103839474,25.555954,95.50922,3
28,191,-0.0001,0.0004,100.0,0.5433255269320796,0.6230182031708758,0.6756630265210575,1.0,0.1202107279693471,0.7882352941173849,0.2654249664925814,0.3333333333333357,0.7600000000000051,0.0952623535404981,0.75,0.2102478126473528,0.8196523418638328,0.7272727272727266,0.1785714285714235,0.1795157250208738,1,3,0.0046959997316904,0.7944585878264809,25.927893,90.80382,3
28,192,-0.003,-0.0003,100.0,0.6323185011709427,0.617146212566059,0.6375975039001567,1.0,0.119731800766285,0.7647058823527004,0.2518371308406841,0.3333333333333357,0.7371428571428567,0.114111054508406,0.761904761904816,0.18520458951118,0.8522452921294068,0.7272727272727266,0.1369047619047592,0.2343445588644606,1,3,-0.0053004022655973,0.7968685266324032,24.325737,91.996,3
28,193,-0.0002,-0.0002,100.0,0.7236533957845381,0.7085535329810142,0.7488299531981255,1.0,0.1058429118773958,0.7882352941173849,0.2320562000277277,0.3333333333333357,0.8857142857142897,0.1120733571064711,0.75,0.1991931681248999,0.8293095123128928,0.7272727272727266,0.1130952380952337,0.0895259300491737,1,3,0.0601774551554601,0.991410791802166,31.795126,100.66882,3
28,194,0.0017,-0.0005,100.0,0.5714285714285552,0.6850655705617541,0.7522620904836188,1.0,0.0948275862068968,0.8058823529411256,0.2393122891343537,0.3333333333333357,0.8628571428571483,0.1207335710646972,0.7857142857144481,0.1852569811913795,0.763399323998069,0.5454545454545467,0.1666666666666643,0.1148529548195611,1,3,0.0189658844670901,0.8346935270978446,27.84194,98.66168,3
28,195,-0.002,-0.0001,100.0,0.6838407494145144,0.6521824231747892,0.6606864274570974,1.0,0.1144636015325666,0.7823529411764412,0.2140777372094078,0.3333333333333357,0.7828571428571465,0.1095262353540462,0.75,0.205427778068838,0.8845968131337543,0.7272727272727266,0.1369047619047592,0.2994711939883103,1,3,0.0287812025037237,0.8364239938137117,24.130293,91.99335,3
28,196,0.0006,0.0004,100.0,0.6533957845433065,0.792131532589547,0.8117004680187172,1.0,0.0886015325670506,0.823529411764639,0.2245690252807648,0.3333333333333357,0.8114285714285749,0.0723382577687239,0.7857142857144481,0.1932205165819667,0.7988894253983574,0.8181818181818201,0.1845238095238066,0.2203358382039155,1,3,0.1258108225171714,0.9566055899032058,33.89336,96.47429,3
28,197,0.0028,0.0001,100.0,0.592505854800919,0.8868663143472268,0.7742589703588152,1.0,0.058908045977013,0.8058823529411256,0.2250311965614457,0.3333333333333357,0.8114285714285749,0.1227712684666286,0.7976190476190368,0.2138104469010286,0.8759053597296003,0.6363636363636402,0.3095238095238066,0.2228407087856041,1,3,0.1014811121524461,0.8703668839864966,25.999342,97.19044,3
28,198,-0.001,0.0,100.0,0.6018735362997631,0.6627520062634567,0.617004680187204,1.0,0.0929118773946342,0.7941176470587834,0.1999352960207048,0.3333333333333357,0.7771428571428594,0.1054508405501799,0.7916666666669698,0.1756693037145638,0.8635924674070488,0.7272727272727266,0.2321428571428541,0.3044809351516875,1,3,0.0279032914301773,0.7660775147211252,23.959469,91.46799,3
28,199,0.0003,-0.0005,100.0,0.6088992974239034,0.6633392053239398,0.6872074882995278,1.0,0.1039272030651332,0.8117647058822968,0.213245828904192,0.3333333333333357,0.78857142857143,0.0998471726948544,0.7857142857144481,0.2222978990936184,0.8046837276677934,0.8181818181818201,0.1547619047619015,0.2050282957602753,1,3,0.0625199013405708,0.8664468150090194,25.912666,92.47422,3
28,200,-0.0043,-0.0001,100.0,0.5199063231849834,0.7195145821100013,0.7617784711388467,1.0,0.0967432950191558,0.7823529411764412,0.2186070157600426,0.3333333333333357,0.8457142857142905,0.0804890473764636,0.7797619047619264,0.1813799968564993,0.8247223563495893,0.7272727272727266,0.1607142857142811,0.144076444939234,1,3,0.0290923702598158,0.9021064139401846,28.751194,102.49218,3
29,1,-0.0012,-0.0002,100.0,0.4004683840749123,0.4497944803288334,0.4244929797191865,1.0,0.1939655172413772,0.6882352941177032,0.2057124370291632,0.3333333333333357,0.3257142857142874,0.2007131940906781,0.6607142857144481,0.2258081416671018,0.6327860936745537,0.4545454545454532,0.3690476190476168,0.4146952407458961,4,2,-0.147125253832461,0.1074324691216471,12.981381,21.954796,4
29,2,-0.0007,-0.0005,100.0,0.5081967213114638,0.5453121941671597,0.5531981279251141,1.0,0.2250957854406117,0.6823529411763047,0.2121366178305663,0.3333333333333357,0.3485714285714287,0.2277126846663257,0.6666666666669698,0.2277466338345419,0.6632061805890856,0.0909090909090934,0.4226190476190474,0.4881714444753697,4,2,-0.1264326075865149,0.0554381997409788,-49.689915,13.348853,4
29,3,-0.0016,-0.0003,100.0,0.3981264637002084,0.5652769622235283,0.4912636505460206,1.0,0.1958812260536433,0.6823529411763047,0.1896750935896847,0.3333333333333357,0.2971428571428589,0.1869587366276128,0.6666666666669698,0.2233981243778444,0.6137131820376638,0.3636363636363668,0.4583333333333286,0.4377957138881179,4,4,-0.1184533920441637,0.0760701063066519,-24.63067,26.045305,4
29,4,0.0,-0.0003,100.0,0.4121779859484888,0.4155412018007425,0.4564742589703563,1.0,0.1829501915708782,0.694117647058647,0.227388270092895,0.3333333333333357,0.480000000000004,0.2165053489556783,0.6488095238096321,0.2488604809556207,0.6301303718010622,0.3636363636363668,0.4821428571428541,0.4668336580387802,4,2,-0.0778929740007903,0.0869402245221844,-29.932117,18.122728,4
29,5,0.0004,0.0,100.0,0.4051522248243486,0.456645136034453,0.4199687987519489,1.0,0.1992337164750957,0.6647058823530188,0.2089014188658282,0.3333333333333357,0.4000000000000021,0.2215995924605209,0.6607142857144481,0.2150154555456538,0.6067117334620988,0.3636363636363668,0.4107142857142811,0.5277855088598216,4,2,-0.1035713998264173,0.0410759263951923,-23.695662,14.518527,4
29,6,0.0021,-0.0003,100.0,0.4192037470726006,0.4515560775102756,0.3686427457098276,1.0,0.24090038314176,0.6705882352939625,0.2144012571058837,0.3333333333333357,0.4057142857142857,0.2124299541518119,0.6607142857144481,0.2758945879394332,0.5987445678416208,0.6363636363636402,0.4464285714285694,0.3534650709713318,1,2,-0.040230808346674,0.1503883367518161,18.935804,30.408848,3
29,7,0.0004,-0.0002,100.0,0.3840749414519848,0.5045997259737725,0.4152886115444616,1.0,0.2327586206896548,0.694117647058647,0.2064981282063129,0.3333333333333357,0.3942857142857185,0.2139582272032605,0.6785714285715585,0.2341908104992924,0.7018348623853186,0.4545454545454532,0.3154761904761898,0.5732442712682086,4,4,-0.0862630028732371,0.1221458374694239,10.152616,34.303673,4
29,8,0.0018,0.0003,100.0,0.3653395784543249,0.423957721667648,0.4539781591263647,1.0,0.2274904214559399,0.6705882352939625,0.223829551231681,0.3333333333333357,0.3200000000000038,0.2333163525216512,0.6607142857144481,0.2315712264892298,0.7209077740222121,0.4545454545454532,0.5119047619047592,0.3971611466740903,4,2,-0.1168562091375298,0.0720546323041165,11.006353,14.170962,4
29,9,0.0002,0.0003,100.0,0.4918032786885362,0.3664122137404604,0.354134165366613,1.0,0.2083333333333357,0.6705882352939625,0.2391274206220757,0.3333333333333357,0.4228571428571435,0.2165053489556783,0.6785714285715585,0.236810394509348,0.6380975374215367,0.4545454545454532,0.4107142857142811,0.4184989331106798,4,4,-0.1087257748557626,0.1054179231546361,-9.509069,28.205286,4
29,10,0.0031,0.0001,100.0,0.2810304449648697,0.2366412213740503,0.4039001560062409,1.0,0.2279693486590055,0.7058823529409892,0.1944816749087152,0.3333333333333357,0.4171428571428599,0.2317880794701992,0.6785714285715585,0.2415780374076561,0.5564944471269904,0.3636363636363668,0.5119047619047592,0.3673810186473716,4,2,-0.1387976586310724,-0.0505328003219032,-21.53155,3.1916738,4
29,11,0.0005,-0.0004,100.0,0.2224824355971861,0.4824818946956384,0.296255850234008,1.0,0.1997126436781577,0.6823529411763047,0.2420390996903449,0.3333333333333357,0.3771428571428608,0.2297503820682607,0.636904761904816,0.2176350395557165,0.5755673587638839,0.2727272727272734,0.4940476190476168,0.3491975136840146,4,2,-0.18875571168502,-0.0668776080935248,-41.33615,-1.145137,4
29,12,-0.0012,0.0003,100.0,0.4262295081967124,0.3583871599138781,0.4294851794071732,1.0,0.1973180076628367,0.7176470588233315,0.2146785598742866,0.3333333333333357,0.4342857142857177,0.2144676515537433,0.6785714285715585,0.2118195630533819,0.6209560598744588,0.3636363636363668,0.4702380952380913,0.4174784302811041,4,2,-0.1118419348404136,0.066877172827734,-29.575779,17.464907,4
29,13,0.0053,0.0003,100.0,0.4449648711943723,0.5222156977882193,0.4970358814352593,1.0,0.2250957854406117,0.6882352941177032,0.1931875953228257,0.3333333333333357,0.4285714285714306,0.2047885888945479,0.6785714285715585,0.2442500130979183,0.6793819410912612,0.3636363636363668,0.4464285714285694,0.4038408015585872,1,4,-0.0794358980504605,0.1602142977475068,-27.04565,29.811487,3
29,14,0.0018,0.0002,100.0,0.3442622950819611,0.4627128596594261,0.385491419656784,1.0,0.20785440613027,0.6588235294116203,0.1710495909784128,0.3333333333333357,0.4685714285714297,0.2231278655119695,0.6666666666669698,0.2083617121601051,0.6257846450989852,0.3636363636363668,0.4642857142857117,0.4292605993134799,4,2,-0.1170576507769038,0.0553759940039517,-17.357574,17.177076,4
29,15,0.0046,-0.0004,100.0,0.3302107728337091,0.494030142885105,0.4024960998439901,1.0,0.2155172413793096,0.6588235294116203,0.206174608309837,0.3333333333333357,0.3371428571428616,0.2368823229750347,0.6547619047621538,0.2367056111489418,0.5968131337518088,0.3636363636363668,0.3095238095238066,0.4520827535021823,4,2,-0.1533140229049263,0.0481733503289413,-9.869251,18.021666,4
29,16,0.0008,0.0003,100.0,0.3489461358313974,0.4229790565668452,0.5065522620904837,1.0,0.2092911877394634,0.6529411764706765,0.216804547765399,0.3333333333333357,0.2971428571428589,0.2149770759042297,0.6964285714286689,0.2188924398805412,0.6600676001931447,0.4545454545454532,0.4404761904761862,0.4397439465627606,4,2,-0.1218887653778468,0.07619651594744,16.356874,20.449354,4
29,17,0.0024,-0.0001,100.0,0.3653395784543249,0.4965746721471937,0.4065522620904822,1.0,0.24090038314176,0.6823529411763047,0.2446734759902042,0.3333333333333357,0.3314285714285745,0.2210901681100345,0.6785714285715585,0.2293707759207777,0.5591501690004854,0.3636363636363668,0.4642857142857117,0.5665646163837081,4,2,-0.0586873267645815,-0.0416987759684999,-4.584943,7.720646,4
29,18,0.0023,-0.0004,100.0,0.3700234192037328,0.4184771971031544,0.4121684867394677,1.0,0.2361111111111107,0.676470588235361,0.2193002726810533,0.3333333333333357,0.360000000000003,0.2002037697401952,0.6547619047621538,0.2082045371194993,0.6702076291646542,0.4545454545454532,0.4999999999999964,0.4248074960571486,4,2,-0.114777841750878,0.0544631113248289,10.850408,14.279333,4
29,19,0.0018,0.0004,100.0,0.3185011709601895,0.4654531219416711,0.4755070202808085,0.9375,0.1977969348659023,0.6588235294116203,0.1832046956602155,0.3333333333333357,0.5085714285714289,0.1920529801324484,0.6845238095238528,0.2331429768952659,0.6033317238049243,0.6363636363636402,0.428571428571427,0.3712774839966606,1,4,-0.0357467181689021,0.2060751946539839,8.363857,42.27363,3
29,20,0.0034,0.0005,100.0,0.3957845433255045,0.4200430612644368,0.3795631825273027,1.0,0.1786398467432945,0.6588235294116203,0.2182834958635595,0.3333333333333357,0.3085714285714296,0.2353540499235862,0.6726190476190368,0.2435165295750962,0.6197489135683263,0.4545454545454532,0.3869047619047592,0.4312088319881262,4,2,-0.1486713416359835,0.0558347795974734,12.695234,21.655716,4
29,21,-0.0014,-0.0001,100.0,0.3653395784543249,0.4349187707966351,0.2656786271450855,1.0,0.2212643678160937,0.647058823529278,0.2218422147247736,0.3333333333333357,0.4400000000000013,0.1823739174732566,0.6488095238096321,0.2343479855398911,0.6880733944954152,0.2727272727272734,0.4166666666666607,0.4218387605529301,4,2,-0.2111233276237054,0.0175481997812514,-48.18346,5.894976,4
29,22,-0.0044,-0.0004,100.0,0.4871194379390999,0.3564298297122725,0.5315132605304207,1.0,0.2183908045976998,0.6823529411763047,0.1973009197208455,0.3333333333333357,0.4285714285714306,0.2063168619460036,0.6726190476190368,0.2252318331848855,0.6262675036214382,0.3636363636363668,0.3928571428571388,0.5129418313387148,4,2,-0.0840935468872376,0.1080964508574577,-33.437172,17.222363,4
29,23,-0.0009,0.0004,100.0,0.3442622950819611,0.4797416324133863,0.4060842433697331,1.0,0.1863026819923376,0.694117647058647,0.1784443314692438,0.3333333333333357,0.360000000000003,0.2139582272032605,0.6845238095238528,0.2348719023419079,0.6883148237566381,0.5454545454545467,0.5357142857142847,0.4190555710177222,4,4,-0.087322357135791,0.0955167374937714,16.432081,26.50732,4
29,24,-0.0009,-0.0001,100.0,0.5292740046838276,0.5505969857114899,0.4329173166926665,1.0,0.1925287356321838,0.6352941176469358,0.1887969681563959,0.3333333333333357,0.2742857142857176,0.2297503820682607,0.6785714285715585,0.2367056111489418,0.7168034765813651,0.4545454545454532,0.428571428571427,0.4713795342796203,4,4,-0.1094852564105381,0.1314480836977595,-3.9852836,34.67843,4
29,25,-0.0005,0.0001,100.0,0.3185011709601895,0.3303973380309273,0.4196567862714495,1.0,0.2341954022988517,0.6588235294116203,0.2103803669639958,0.3333333333333357,0.3828571428571443,0.1742231278655133,0.6666666666669698,0.2264368418295106,0.6349589570255922,0.2727272727272734,0.5119047619047592,0.4007792930698599,4,2,-0.1882931503000735,-0.0315205653241135,-39.99588,1.6109393,4
29,26,-0.0015,0.0003,100.0,0.4168618266978967,0.5089058524173034,0.4906396255850218,1.0,0.1944444444444428,0.6647058823530188,0.2040024032906586,0.3333333333333357,0.3942857142857185,0.1874681609780957,0.6964285714286689,0.2240268245402603,0.6868662481892791,0.3636363636363668,0.3928571428571388,0.5465256517302173,4,2,-0.1033730291776455,0.1189844838680187,-27.417974,26.185452,4
29,27,-0.0032,0.0005,100.0,0.2833723653395736,0.4174985320023516,0.4040561622464906,1.0,0.1594827586206904,0.676470588235361,0.1969311826963036,0.3333333333333357,0.5028571428571453,0.2149770759042297,0.6726190476190368,0.2363912610677374,0.5845002414292644,0.4545454545454532,0.577380952380949,0.4303738751275645,4,2,-0.0693698328754806,0.0387323485987333,7.5580554,20.891472,4
29,28,-0.0014,0.0003,100.0,0.3325526932084131,0.4098649442160891,0.4889235569422787,1.0,0.222701149425287,0.6529411764706765,0.2108425382446768,0.3333333333333357,0.4457142857142884,0.2134488028527776,0.6488095238096321,0.2297899093623883,0.6064703042008723,0.5454545454545467,0.428571428571427,0.3965117357825427,1,4,-0.0665564650384851,0.1409301334252211,17.015598,33.69443,3
29,29,0.0012,0.0005,100.0,0.4215456674473046,0.3247210804462739,0.3978159126365028,1.0,0.1609195402298873,0.6352941176469358,0.231131857466373,0.3333333333333357,0.457142857142859,0.1981660723382567,0.6488095238096321,0.2521087651280922,0.6948334138097572,0.3636363636363668,0.4464285714285694,0.4994897485852156,4,2,-0.1600388823812313,0.0648789875250049,-29.254019,10.676253,4
29,30,0.0013,-0.0005,100.0,0.3911007025760966,0.5523585828929356,0.4232449297971925,1.0,0.24090038314176,0.7058823529409892,0.2249387623053067,0.3333333333333357,0.3314285714285745,0.195618950585839,0.6785714285715585,0.2233981243778444,0.5883631096088848,0.5454545454545467,0.4345238095238066,0.3829668800445311,1,2,-0.0537722076912876,0.1285803087230076,18.46949,28.244764,3
29,31,0.0001,0.0004,100.0,0.4028103044496163,0.500293599530238,0.3482059282371317,1.0,0.2385057471264389,0.6705882352939625,0.2159726394601762,0.3333333333333357,0.2742857142857176,0.1889964340295478,0.6547619047621538,0.2436213129355025,0.6301303718010622,0.3636363636363668,0.4583333333333286,0.5295481955654537,4,2,-0.1330695428984436,-0.0323448081902025,-5.654524,6.2585316,4
29,32,-0.0008,-0.0004,100.0,0.3536299765808053,0.4666275200626373,0.380655226209047,1.0,0.1843869731800786,0.6647058823530188,0.2160188565882492,0.3333333333333357,0.360000000000003,0.211920529801322,0.6488095238096321,0.2487556975952145,0.6521004345726702,0.3636363636363668,0.4107142857142811,0.440486130438817,4,2,-0.1652313674107222,0.0488371433892677,-15.589935,13.102408,4
29,33,-0.0023,0.0003,100.0,0.2880562060890099,0.4441182227441764,0.316380655226208,1.0,0.2030651340996172,0.72352941176473,0.2081157276886784,0.3333333333333357,0.4457142857142884,0.2063168619460036,0.6547619047621538,0.2391156284381992,0.6199903428295528,0.4545454545454532,0.5059523809523796,0.4082939048149185,4,2,-0.1067355548577007,0.0329385528727772,17.136845,12.351015,4
29,34,0.0035,0.0004,100.0,0.3489461358313974,0.5875905265218222,0.3839313572542906,1.0,0.2375478927203076,0.72352941176473,0.1548273790266634,0.3333333333333357,0.4114285714285728,0.2012226184411609,0.6904761904763745,0.2238696494996546,0.6646547561564446,0.3636363636363668,0.5238095238095184,0.3224788941460232,4,2,-0.1044349203493217,0.0974686894691155,-17.024387,24.303839,4
29,35,0.0024,0.0005,100.0,0.3981264637002084,0.3523194362889015,0.4619344773790956,1.0,0.211685823754788,0.7000000000000455,0.2226741230299893,0.3333333333333357,0.4914285714285711,0.2440142638818088,0.6964285714286689,0.219887881804361,0.6856591018831502,0.4545454545454532,0.4404761904761862,0.3856572965952338,1,2,-0.0768214428773872,0.1544745755083261,-6.0411997,23.651442,3
29,36,-0.0015,0.0,100.0,0.3911007025760966,0.521824231747896,0.4001560062402483,0.9375,0.1604406130268216,0.694117647058647,0.22392198548782,0.3333333333333357,0.3485714285714287,0.1803362200713181,0.6607142857144481,0.2443547964583174,0.6308546595847417,0.2727272727272734,0.2916666666666607,0.5211058539753246,4,2,-0.1892259433765621,0.0575838045227652,-40.591778,13.298913,4
29,37,-0.0004,0.0005,100.0,0.3395784543325248,0.3247210804462739,0.3416536661466445,1.0,0.1963601532567054,0.6705882352939625,0.2233673799510072,0.3333333333333357,0.4114285714285728,0.2037697401935787,0.6904761904763745,0.2492796143972313,0.5825688073394524,0.3636363636363668,0.4940476190476168,0.421653214583916,4,2,-0.147371969564777,-0.0274288194964369,-21.259624,3.278921,4
29,38,0.0013,-0.0,100.0,0.4215456674473046,0.5832844000782913,0.3291731669266795,1.0,0.1685823754789268,0.7000000000000455,0.224014419743959,0.3333333333333357,0.457142857142859,0.1803362200713181,0.6726190476190368,0.2308377429664148,0.5941574118783208,0.4545454545454532,0.5297619047619051,0.3782354578346805,1,4,-0.0689359014905663,0.1180944324380484,9.97393,25.595894,3
29,39,0.0012,-0.0002,100.0,0.5948477751756513,0.3605402231356436,0.3797191887675524,1.0,0.2174329501915686,0.6647058823530188,0.202523455192491,0.3333333333333357,0.3485714285714287,0.2083545593479385,0.6488095238096321,0.2121863048147929,0.5748430709802008,0.4545454545454532,0.3928571428571388,0.5070971333147796,4,2,-0.0980391318088909,0.0629738879326092,10.917535,19.460531,4
29,40,-0.0021,-0.0001,100.0,0.2903981264637139,0.6238011352515187,0.4581903276131065,1.0,0.2423371647509569,0.7058823529409892,0.2010907242223965,0.3333333333333357,0.3485714285714287,0.1874681609780957,0.6726190476190368,0.236810394509348,0.746257846450991,0.3636363636363668,0.4464285714285694,0.5057055385471756,4,2,-0.1046525022477424,0.0903913793764825,-20.917858,30.297817,4
29,41,0.0015,0.0,100.0,0.3957845433255045,0.4754355059698554,0.37581903276131,1.0,0.19875478927203,0.6529411764706765,0.2237371169755491,0.3333333333333357,0.4685714285714297,0.2139582272032605,0.6428571428573377,0.2711793367213246,0.7049734427812666,0.3636363636363668,0.4999999999999964,0.4181278411726516,4,2,-0.1144867032947389,0.0925369429464253,-18.279633,16.624125,4
29,42,-0.0036,0.0003,100.0,0.4168618266978967,0.4497944803288334,0.3928237129485161,1.0,0.1810344827586192,0.6705882352939625,0.2094560244026411,0.3333333333333357,0.4000000000000021,0.2200713194090688,0.6607142857144481,0.245507413422743,0.6743119266055082,0.3636363636363668,0.3214285714285694,0.5398459968457203,4,2,-0.1451452527919954,0.0882600454661403,-24.088366,14.824271,4
29,43,0.0019,-0.0003,100.0,0.4004683840749123,0.4133881385789806,0.4642745709828375,1.0,0.1834291187739474,0.6705882352939625,0.2040024032906586,0.3333333333333357,0.2742857142857176,0.2373917473255176,0.6726190476190368,0.2246555247026762,0.7008691453404161,0.3636363636363668,0.4404761904761862,0.4022636608219692,4,2,-0.1790172464091757,0.0606621640981213,-28.232016,15.306946,4
29,44,0.0,-0.0003,100.0,0.4004683840749123,0.5480524564494011,0.2942277691107655,1.0,0.2370689655172384,0.676470588235361,0.1675370892452719,0.3333333333333357,0.3657142857142865,0.2007131940906781,0.6666666666669698,0.1931157332215605,0.6774505070014492,0.5454545454545467,0.4642857142857117,0.4108915483811124,4,4,-0.1046081034826043,0.1009988855662404,15.319168,29.42557,4
29,45,0.0035,-0.0004,100.0,0.3934426229508005,0.5075357212761809,0.3950078003120119,1.0,0.1954022988505777,0.694117647058647,0.2064519110782399,0.3333333333333357,0.3942857142857185,0.2047885888945479,0.6964285714286689,0.2328810184942611,0.5866731047802993,0.1818181818181798,0.5416666666666643,0.4277762315613707,4,2,-0.1304289253716204,-0.028695552704312,-48.98995,10.047723,4
29,46,0.0008,-0.0005,100.0,0.3442622950819611,0.3176746917204944,0.4078003120124798,1.0,0.2059386973180075,0.6647058823530188,0.2184221472477645,0.3333333333333357,0.4628571428571462,0.1818644931227737,0.6785714285715585,0.2350290773825065,0.5989859971028508,0.3636363636363668,0.3869047619047592,0.4521755264866876,4,2,-0.1524360425958302,0.0487000618918938,-24.020485,5.3108673,4
29,47,0.0008,-0.0002,100.0,0.3700234192037328,0.4803288314738694,0.3280811232449281,1.0,0.2155172413793096,0.6705882352939625,0.1857466377039287,0.3333333333333357,0.3942857142857185,0.2424859908303602,0.6845238095238528,0.2236600827788493,0.6970062771607921,0.4545454545454532,0.303571428571427,0.446238055478247,4,2,-0.1472891732262953,0.1193605919955592,1.7798873,23.43547,4
