unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage
3,94,0.0023,0.0005,100.0,0.4126506024096557,0.3893612382821061,0.317859554355163,0.0,0.790660225442835,0.1515151515150137,0.2121511262676136,0.375,0.6929637526652641,0.1911764705882888,0.2445556817008949,0.3528280107733792,0.3333333333333357,0.6666666666666643,0.7587682960508175,1,3,-0.4533237170561577,0.3322169028687337,-6.047671,64.36089,4
3,95,-0.0006,-0.0001,100.0,0.3493975903614341,0.3193808589492093,0.4031060094530723,1.0,0.7342995169082087,0.2878787878789808,0.185901462801759,0.2797619047619051,0.660980810234534,0.25,0.2394467953349135,0.2935744517121961,0.3333333333333357,0.5813953488372086,0.7804473902236921,1,2,-0.3660815192031935,-0.0084861125742072,-39.85548,-13.123083,4
3,96,-0.0003,0.0001,100.0,0.5060240963855449,0.2576847612818866,0.310094530722484,1.0,0.681159420289859,0.1515151515150137,0.1985102755092853,0.2738095238095255,0.5948827292110934,0.1764705882351336,0.24269790484054,0.417083493651404,0.4166666666666714,0.5658914728682127,0.6680475006904203,4,2,-0.2773840692848286,0.0595419644735194,-26.672792,30.013956,3
3,97,0.0008,-0.0005,100.0,0.5210843373494072,0.3590582079790749,0.4355165428764351,1.0,0.6892109500805219,0.2272727272729753,0.201965359418466,0.3333333333333321,0.8571428571428612,0.25,0.2737640623387349,0.4093882262408641,0.4166666666666714,0.5038759689922472,0.6071527202430289,4,1,-0.2116160312890979,0.0905687544316053,-20.32503,20.632118,3
3,98,0.0006,-0.0004,100.0,0.3584337349397515,0.3302812295618125,0.3607359891964883,1.0,0.6441223832528209,0.1969696969699725,0.1997217984384818,0.2976190476190474,0.6908315565031842,0.2647058823527004,0.252760862834144,0.4447864563293606,0.3333333333333357,0.6356589147286797,0.5494338580502642,4,2,-0.2669543141654862,0.0388543350978963,-30.65575,7.90104,3
3,99,0.0005,-0.0001,100.0,0.4397590361445509,0.4006976237192106,0.278021607022282,1.0,0.6392914653784345,0.1515151515150137,0.2073947769900428,0.3095238095238102,0.718550106609797,0.2647058823527004,0.2466198782124067,0.4382454790303995,0.3333333333333357,0.5968992248061973,0.67550400441867,4,1,-0.295099598892346,0.0587009900175369,-34.92996,23.794739,3
3,100,0.0008,-0.0004,100.0,0.3253012048192545,0.1948986265533037,0.3698514517218108,1.0,0.8196457326892244,0.1666666666669698,0.2231445750695471,0.2678571428571423,0.7078891257995679,0.25,0.2494065435029426,0.3705271258176239,0.1666666666666714,0.5736434108527142,0.5704225352112715,1,2,-0.435685732053752,0.0385080970189374,-59.873135,-25.008684,4
3,101,0.0002,-0.0003,100.0,0.3102409638554206,0.3647264006976272,0.3933153274814316,1.0,0.7230273752012977,0.1969696969699725,0.207305034550842,0.3392857142857153,0.8336886993603514,0.2794117647058556,0.2384663019919486,0.33205078876491,0.3333333333333357,0.4728682170542626,0.6822700911350452,1,2,-0.344609164508979,0.0482338521861049,-39.210526,10.755005,4
3,102,0.0003,0.0,100.0,0.4277108433734895,0.1811641595814279,0.4488521269412544,1.0,0.6473429951690832,0.2121212121210192,0.211837027730418,0.3214285714285729,0.6950959488273014,0.2205882352941444,0.2821240582103428,0.2554828780300084,0.3333333333333357,0.6434108527131777,0.652720243026792,1,2,-0.3414562757717755,0.0452267620007738,-47.643024,-6.7719927,4
3,103,0.0003,-0.0003,100.0,0.322289156626482,0.3178548070634406,0.2219783929777179,1.0,0.5684380032206064,0.2272727272729753,0.2415866463250466,0.375,0.7164179104477455,0.2205882352941444,0.2809371452162281,0.298576375529052,0.25,0.6356589147286797,0.5950013808340202,1,2,-0.3602168059245729,0.057013539137104,-49.99821,-1.7746117,4
3,104,0.0051,0.0,100.0,0.3765060240963862,0.3422716372356689,0.3565158676569879,1.0,0.7697262479871227,0.2272727272729753,0.2192407789643766,0.3511904761904745,0.6332622601279212,0.2352941176468448,0.2410465476313348,0.4217006540977337,0.4166666666666714,0.6124031007751931,0.554542943938138,4,1,-0.2397967443082901,0.0569418791275794,-23.251923,9.980395,3
3,105,-0.0022,0.0004,100.0,0.1927710843373518,0.4545454545454603,0.2613099257258611,1.0,0.6183574879227081,0.2727272727270247,0.1824463788925783,0.2797619047619051,0.6481876332622676,0.2352941176468448,0.234441118794507,0.4090034628703378,0.3333333333333357,0.6124031007751931,0.5893399613366483,4,1,-0.3095510450046195,0.0038450626053337,-42.181133,20.172583,3
3,106,-0.0014,-0.0001,100.0,0.3915662650602485,0.335731414868107,0.3944969615124911,1.0,0.7181964573268829,0.2121212121210192,0.2379520775374715,0.2797619047619051,0.7292110874200404,0.2352941176468448,0.2989472597791334,0.3266641015775349,0.3333333333333357,0.6124031007751931,0.664595415631041,1,2,-0.3477073106516543,0.0977703583820462,-46.29513,2.2737281,4
3,107,0.0004,0.0003,100.0,0.3463855421686901,0.3470678003052114,0.4797434166104004,1.0,0.5990338164251341,0.257575757575978,0.2234586736067498,0.3571428571428612,0.660980810234534,0.2352941176468448,0.2397048198988542,0.41439015005772,0.3333333333333357,0.5813953488372086,0.6523059928196631,4,2,-0.1998048752095205,0.0296182659272505,-31.853949,-14.936731,3
3,108,-0.0005,-0.0002,100.0,0.533132530120497,0.2670590800087211,0.3998987170830546,1.0,0.590982286634457,0.2727272727270247,0.2116575428520164,0.2380952380952372,0.5948827292110934,0.25,0.2474971617297967,0.4317045017314314,0.3333333333333357,0.5813953488372086,0.7028445180889236,4,1,-0.2116817086902699,0.0092378378087247,-33.546448,-17.425045,3
3,109,-0.0006,-0.0003,100.0,0.3825301204819311,0.3743187268367194,0.3463875759621864,0.0,0.8148148148148096,0.2272727272729753,0.2335098267970963,0.2797619047619051,0.6183368869936032,0.25,0.2582309835896339,0.3986148518660997,0.3333333333333357,0.5891472868217029,0.5102181717757546,1,3,-0.3307907696506157,0.3303364472716217,-3.3098943,67.12,4
3,110,-0.0008,0.0001,100.0,0.5150602409638338,0.4658818399825648,0.3526333558406485,1.0,0.69243156199677,0.2121212121210192,0.2391636004666608,0.3333333333333321,0.5906183368870046,0.25,0.2632882650428314,0.3493651404386284,0.4166666666666714,0.5736434108527142,0.501933167633247,4,1,-0.1306270828331629,0.0957407248336742,-11.915403,21.575283,3
3,111,0.001,-0.0005,100.0,0.3132530120481931,0.278831480270334,0.3288318703578667,1.0,0.626409017713371,0.2121212121210192,0.2181638696939813,0.3333333333333321,0.7249466950959516,0.1617647058815237,0.2737640623387349,0.3820700269334409,0.5,0.4883720930232549,0.6695664181165455,4,2,-0.2856624996968314,0.0929717678700548,-41.998302,10.400734,3
3,112,-0.0007,0.0002,100.0,0.4337349397590344,0.2855897100501465,0.3099257258609036,1.0,0.6103059581320451,0.1969696969699725,0.2064524813784416,0.3333333333333321,0.5671641791044806,0.2205882352941444,0.2887294870471706,0.3566756444786492,0.4166666666666714,0.6666666666666643,0.5796741231703919,4,2,-0.2379343241046152,0.0605305699259572,-27.69177,6.220061,3
3,113,0.0029,-0.0,100.0,0.388554216867476,0.429474602136473,0.4434503713706945,1.0,0.6682769726247955,0.2272727272729753,0.2232343175087479,0.3333333333333321,0.7654584221748308,0.25,0.2725771493446203,0.4113120430935026,0.4166666666666714,0.6279069767441854,0.6974592653962972,4,2,-0.2531171953567622,0.0872441859635016,-30.931095,22.615532,3
3,114,0.0019,-0.0005,100.0,0.3765060240963862,0.3784608676695029,0.4314652261985152,1.0,0.6747181964573201,0.2121212121210192,0.2443237907206352,0.1964285714285729,0.63752665245201,0.2058823529409892,0.2840850448962726,0.3743747595228939,0.3333333333333357,0.4961240310077528,0.6552057442695371,4,2,-0.2711949517301985,0.1008004230885536,-45.87463,16.94718,3
3,115,-0.001,0.0001,100.0,0.3042168674698757,0.3908872901678677,0.3090817015530049,1.0,0.5942028985507193,0.1818181818180164,0.2450417302342273,0.4047619047619051,0.6204690831556547,0.294117647058556,0.2702549282691748,0.5067333589842278,0.4166666666666714,0.6744186046511587,0.6194421430544068,4,2,-0.1946149449520208,0.0722171489371616,-17.327774,-4.4614806,3
3,116,0.0008,0.0002,100.0,0.424698795180717,0.4473512099411394,0.431971640783253,1.0,0.5942028985507193,0.2424242424240219,0.2086062999192321,0.3035714285714306,0.6865671641790954,0.1617647058815237,0.2329445763236677,0.3208926510196264,0.3333333333333357,0.4883720930232549,0.7187241093620571,4,1,-0.2352684984349697,0.0530677641273359,-17.953009,9.219004,3
3,117,0.0012,0.0001,100.0,0.466867469879503,0.3640723784608681,0.3381161377447661,1.0,0.6425120772946968,0.2272727272729753,0.2925603517903639,0.375,0.6503198294243049,0.2352941176468448,0.2693776447517848,0.3774528664871113,0.25,0.5426356589147296,0.7376415354874339,4,1,-0.2558588441867994,0.0897158381380495,-37.057495,-18.95398,3
3,118,0.0004,0.0,100.0,0.3162650602409655,0.4144320906910863,0.443619176232275,1.0,0.590982286634457,0.1969696969699725,0.243605851207036,0.3511904761904745,0.784648187633266,0.25,0.2686551759727535,0.5486725663716783,0.3333333333333357,0.6046511627906987,0.5345208505937578,4,2,-0.1843122881111012,0.0998286195654675,-29.448072,6.156813,3
3,119,0.0022,-0.0002,100.0,0.2379518072289101,0.371920645301941,0.2695813639432813,1.0,0.5829307568438082,0.2272727272729753,0.2424840707170474,0.4047619047619051,0.6460554371002161,0.25,0.2962121994013813,0.4590227010388616,0.4166666666666714,0.550387596899224,0.5363159348246285,4,2,-0.1895803183009346,0.0884883587259396,-22.25053,30.178303,3
3,120,-0.0012,0.0005,100.0,0.4186746987951721,0.3169827774144309,0.4480081026333558,1.0,0.6086956521739069,0.2424242424240219,0.2409135780310549,0.2976190476190474,0.5927505330490419,0.2205882352941444,0.3160284859118576,0.4651789149672964,0.25,0.5348837209302282,0.6730185031759177,4,2,-0.1970265439442025,0.0818495494933826,-16.76214,35.700516,3
3,121,-0.0036,-0.0003,100.0,0.319277108433738,0.3230869849574915,0.5324105334233629,1.0,0.628019323671495,0.1969696969699725,0.272682401507673,0.375,0.6567164179104452,0.1911764705882888,0.32206626070802,0.3285879184301663,0.3333333333333357,0.6046511627906987,0.5374206020436318,4,2,-0.2095186298271797,0.1366877553518977,-20.644606,33.54484,3
3,122,0.0011,-0.0002,100.0,0.4548192771084416,0.3442337039459389,0.4019243754220127,1.0,0.6312399355877574,0.1818181818180164,0.2800412815220312,0.3452380952380949,0.6929637526652641,0.25,0.312932191144597,0.3389765294343974,0.4166666666666714,0.4496124031007724,0.4229494614747295,4,1,-0.1200257010131246,0.1551923338506687,2.5730333,21.385927,3
3,123,-0.0009,0.0001,100.0,0.3855421686747036,0.5162415522127759,0.4353477380148547,1.0,0.7133655394524965,0.2121212121210192,0.2594453917257411,0.422619047619051,0.7633262260127935,0.2205882352941444,0.3315615646609515,0.4836475567526008,0.5,0.6666666666666643,0.6984258492129243,4,1,-0.1905965823587907,0.1799770925125125,-30.780685,22.775856,3
3,124,-0.0048,-0.0003,100.0,0.2379518072289101,0.3786788750817607,0.3889264010803508,1.0,0.526570048309182,0.2121212121210192,0.2784259176164454,0.2738095238095255,0.5607675906183403,0.3235294117644116,0.3197956445453584,0.3905348210850334,0.5,0.7364341085271313,0.5680751173708884,4,2,-0.1946035509715575,0.1032975256591487,-28.126558,4.973618,3
3,125,-0.0007,0.0002,100.0,0.4849397590361661,0.2062350119904081,0.3847062795408504,1.0,0.5475040257648942,0.1666666666669698,0.2672978551557037,0.2916666666666678,0.6759061833688804,0.2647058823527004,0.316647744865314,0.5352058484032369,0.5,0.5116279069767415,0.4925434962717503,4,1,-0.099541793856766,0.1379987005445031,1.3122933,26.53773,3
3,126,0.0013,0.0004,100.0,0.466867469879503,0.2635709614126966,0.4677582714382176,1.0,0.7342995169082087,0.1818181818180164,0.2438302073050309,0.3333333333333321,0.6119402985074487,0.3382352941175668,0.2903292393435848,0.518661023470564,0.5,0.5891472868217029,0.5389395194697642,4,1,-0.1086026167889028,0.0949613027315948,-10.269966,29.097776,3
3,127,0.0029,0.0001,100.0,0.4397590361445509,0.4920427294528053,0.2312626603646208,1.0,0.6698872785829337,0.2272727272729753,0.2974961859463363,0.4107142857142847,0.5820895522387985,0.3088235294117112,0.3355351429456092,0.4313197383609051,0.3333333333333357,0.5968992248061973,0.5359016846175066,4,1,-0.1390597868361039,0.1424086862813557,-10.880153,19.869423,3
3,128,-0.0008,-0.0003,100.0,0.3042168674698757,0.4621757139742755,0.4569547602970942,1.0,0.6151368760064315,0.1818181818180164,0.2795925693260415,0.4166666666666643,0.7377398720682322,0.2794117647058556,0.3573640210547992,0.514813389765294,0.5,0.5813953488372086,0.5944490472245221,4,1,-0.1113886208154306,0.1907644886247129,0.1477232,34.975277,3
3,129,0.0003,0.0005,100.0,0.569277108433738,0.5768476128188382,0.3993923024983132,1.0,0.5974235104669816,0.257575757575978,0.3119895898770508,0.2857142857142847,0.7974413646055325,0.2352941176468448,0.3255753947775801,0.4043863024240082,0.4166666666666714,0.5658914728682127,0.4849489091411243,4,1,-0.0926891859020335,0.2063532447340582,-10.9073515,23.044485,3
3,130,-0.0006,0.0,100.0,0.4096385542168832,0.2842816655766285,0.4702903443619171,1.0,0.5893719806763329,0.3030303030300274,0.3048550659606945,0.4047619047619051,0.6098081023454114,0.3088235294117112,0.3531840231189989,0.5413620623316717,0.3333333333333357,0.550387596899224,0.5907207953603972,4,1,-0.0618764865531814,0.1166056745432952,0.16935965,32.622765,3
3,131,-0.0042,0.0002,100.0,0.388554216867476,0.4113799869195631,0.4031060094530723,1.0,0.6199677938808463,0.2878787878789808,0.2879834873911875,0.3511904761904745,0.5394456289978677,0.2058823529409892,0.3453400763752725,0.4086186994998115,0.5,0.4883720930232549,0.490057995028998,4,1,-0.0396024588353441,0.1618401919069579,6.7272906,27.128065,3
3,132,-0.0013,-0.0001,100.0,0.3433734939759176,0.476128188358409,0.4432815665091141,1.0,0.5072463768115938,0.257575757575978,0.3298932064973527,0.4285714285714306,0.5394456289978677,0.2205882352941444,0.3429662503870361,0.5317429780684932,0.5,0.5271317829457338,0.6822700911350452,4,4,0.0040891718370408,0.1810583366115409,9.365944,24.04891,3
3,133,-0.001,-0.0003,100.0,0.424698795180717,0.394593416176157,0.4596556380823777,1.0,0.590982286634457,0.1666666666669698,0.3037332854706989,0.3690476190476204,0.5863539445629158,0.1764705882351336,0.3478171121890838,0.4609465178914931,0.5,0.4728682170542626,0.5800883733775208,4,1,-0.0538897996421303,0.2114123637645793,2.7158933,31.64149,3
3,134,0.0005,-0.0005,100.0,0.3734939759036138,0.3477218225419705,0.4112086428089121,1.0,0.7020933977455854,0.2272727272729753,0.3112267791438583,0.4702380952380949,0.6204690831556547,0.2794117647058556,0.3578284652698897,0.5202000769526762,0.4166666666666714,0.5426356589147296,0.4333057166528533,4,1,-0.0486759467632108,0.1794109380937705,7.540775,29.622686,3
3,135,0.0012,-0.0,100.0,0.3945783132529925,0.3839110529758045,0.4262322754895358,1.0,0.6183574879227081,0.1363636363630576,0.3047204523018934,0.4107142857142847,0.6268656716417951,0.2647058823527004,0.3273815667251512,0.4859561369757585,0.4166666666666714,0.5038759689922472,0.6165423916045256,4,1,-0.1053078738725752,0.1755018044229035,2.182694,31.943447,3
3,136,0.0015,-0.0001,100.0,0.4186746987951721,0.4623937213865332,0.3909520594193125,1.0,0.6409017713365586,0.2727272727270247,0.3384187382213,0.4464285714285729,0.5714285714285694,0.3088235294117112,0.3433274847765517,0.3789919199692235,0.5833333333333357,0.4031007751937956,0.5216790941728746,4,1,0.0419027544402615,0.189419646455771,10.793128,26.484356,3
3,137,-0.0039,0.0004,100.0,0.463855421686759,0.4039677349029915,0.4645509790681963,1.0,0.72624798711756,0.2727272727270247,0.341335367495283,0.2857142857142847,0.6332622601279212,0.2205882352941444,0.3806894416348427,0.4193920738745689,0.5,0.4651162790697682,0.4830157415078702,4,1,-0.0692243954902769,0.2402761531250882,6.891185,33.532177,3
3,138,0.0013,-0.0,100.0,0.3283132530120269,0.6217571397427548,0.4228561782579341,1.0,0.5990338164251341,0.1666666666669698,0.3420981782284826,0.3988095238095255,0.6865671641790954,0.25,0.3446176075962412,0.5252020007695251,0.4166666666666714,0.5736434108527142,0.5544048605357617,4,1,-0.0686673269007103,0.2394173358492824,7.4765444,37.90361,3
3,139,-0.0022,0.0005,100.0,0.5632530120481931,0.5195116633965569,0.5551991897366655,1.0,0.637681159420282,0.2727272727270247,0.3034640581531036,0.4047619047619051,0.6439232409381788,0.2794117647058556,0.3794509237279371,0.6056175452096966,0.4166666666666714,0.5581395348837184,0.5633802816901365,0,4,0.0761692560465353,0.2051674239410035,27.513838,26.404972,2
3,140,-0.0009,0.0002,100.0,0.5,0.4061478090255122,0.543720459149224,1.0,0.526570048309182,0.2121212121210192,0.3027461186395115,0.3214285714285729,0.5628997867803918,0.1764705882351336,0.3919909175353453,0.4982685648326281,0.5,0.5813953488372086,0.429301297983983,4,1,0.046837990937967,0.232263913110646,12.913139,30.263285,3
3,141,0.0025,0.0003,100.0,0.5632530120481931,0.3015042511445429,0.5025320729236995,1.0,0.5201288244766573,0.3181818181819835,0.3453737772592689,0.4821428571428541,0.6417910447761273,0.2352941176468448,0.4002477035813783,0.4405540592535573,0.5,0.4883720930232549,0.4500138083402376,0,1,0.098965203294919,0.2145274660977814,18.389227,27.864132,2
3,142,-0.0012,0.0003,100.0,0.5481927710843308,0.3555700893830433,0.5199189736664422,1.0,0.4830917874396192,0.1818181818180164,0.3461365879924685,0.5,0.5415778251599193,0.2647058823527004,0.3977190628547831,0.5913813005001956,0.5,0.5968992248061973,0.6014913007456499,0,1,0.1102786382798358,0.2284181586759104,20.652328,30.266462,2
3,143,0.0012,0.0004,100.0,0.3825301204819311,0.5210377152823256,0.3409858203916265,1.0,0.5072463768115938,0.2272727272729753,0.357040294355194,0.422619047619051,0.5692963752665321,0.294117647058556,0.4027763443079806,0.3724509426702553,0.5,0.4573643410852668,0.5777409555371449,4,1,-0.001110452261441,0.2336745327705233,11.3203945,25.146841,3
3,144,0.004,-0.0001,100.0,0.3825301204819311,0.4828864181382215,0.5727548953409851,1.0,0.4975845410628068,0.2424242424240219,0.3581620748451897,0.3809523809523831,0.5628997867803918,0.2794117647058556,0.4130457219527272,0.514813389765294,0.25,0.4418604651162781,0.434548467274233,0,1,0.0845709300819674,0.2245871140722439,18.804256,23.134974,2
3,145,-0.0022,-0.0003,100.0,0.4337349397590344,0.44953128406366,0.358879135719107,1.0,0.5958132045088433,0.2424242424240219,0.3760208202458983,0.3690476190476204,0.5501066098080969,0.2205882352941444,0.4127360924760026,0.373220469411315,0.5,0.5736434108527142,0.520436343551502,4,1,-0.0622236423947789,0.2639573657309093,7.2777076,34.129852,3
3,146,0.0017,0.0004,100.0,0.7530120481928009,0.395901460649668,0.5298784604996634,1.0,0.6441223832528209,0.257575757575978,0.3942385354033959,0.3452380952380949,0.5266524520255729,0.2205882352941444,0.4326555888120538,0.51212004617161,0.4166666666666714,0.4651162790697682,0.6031483015741514,0,1,0.0906067361694445,0.2909635324488034,22.287989,34.506542,2
3,147,0.0023,0.0001,100.0,0.5602409638554491,0.4262044909526921,0.4945982444294401,1.0,0.6344605475040197,0.2878787878789808,0.3924436866194014,0.4583333333333321,0.5714285714285694,0.2058823529409892,0.4301269480854586,0.66025394382455,0.6666666666666714,0.6046511627906987,0.5914112123722717,0,4,0.1294050458617917,0.3109572715867245,21.164661,32.15272,2
3,148,-0.0013,0.0003,100.0,0.4457831325301242,0.3976455199476802,0.65496286293045,1.0,0.5668276972624824,0.2272727272729753,0.4092703939693081,0.3869047619047627,0.5138592750533064,0.3088235294117112,0.3979254825059328,0.452866487110434,0.5,0.4883720930232549,0.4861916597624969,0,4,0.127152786448203,0.2585674348126216,25.18675,31.007755,2
3,149,0.0014,-0.0,100.0,0.6174698795180689,0.5149335077392649,0.5445644834571226,1.0,0.4605475040257687,0.2878787878789808,0.4131293188548852,0.4702380952380949,0.5309168443496617,0.2647058823527004,0.4313654659923642,0.4809542131589097,0.5,0.5116279069767415,0.5733222866611456,0,4,0.2067256073357661,0.2851794635326631,31.677866,32.93072,2
3,150,0.0002,-0.0003,100.0,0.5632530120481931,0.4425550468715968,0.4275827143821722,1.0,0.5636070853462201,0.2121212121210192,0.3905142241766128,0.5535714285714306,0.6567164179104452,0.3529411764702672,0.4424089173289331,0.67179684494036,0.4166666666666714,0.5426356589147296,0.4937862468931229,0,4,0.1423327968085412,0.2804314883132854,22.507116,29.880047,2
3,151,0.0009,-0.0,100.0,0.5512048192771033,0.5107913669064814,0.6519243754220092,1.0,0.4782608695652186,0.2272727272729753,0.4311675491339812,0.4523809523809525,0.5479744136460454,0.2352941176468448,0.4761069253792982,0.4505579068872691,0.4166666666666714,0.4651162790697682,0.4884009942004965,0,4,0.1974070296438923,0.3439070766829558,25.66546,36.36932,2
3,152,-0.002,-0.0003,100.0,0.6415662650602485,0.6211031175059958,0.4962862930452409,1.0,0.6022544283413964,0.2424242424240219,0.4234496993628269,0.4821428571428541,0.4904051172707824,0.2058823529409892,0.4454536071834027,0.603693728357058,0.5833333333333357,0.5581395348837184,0.5639326152996418,0,1,0.2249646063686402,0.3589534234646507,31.814375,33.40922,2
3,153,-0.001,0.0004,100.0,0.5060240963855449,0.5168955744495349,0.5857528696826471,1.0,0.6086956521739069,0.2727272727270247,0.4154626222740702,0.4642857142857153,0.5053304904051004,0.3823529411761228,0.474352358344511,0.4732589457483698,0.5833333333333357,0.4496124031007724,0.3679922673294662,0,4,0.2708666141708513,0.314448597317723,34.15838,30.481888,2
3,154,0.0021,-0.0001,100.0,0.5843373493975719,0.6104207543056503,0.5449020931802835,1.0,0.5491143317230183,0.1969696969699725,0.4544557121062524,0.4642857142857153,0.5948827292110934,0.1764705882351336,0.4748684074723925,0.4747979992304749,0.4166666666666714,0.379844961240309,0.3920187793427203,0,0,0.2065319125873529,0.4092185209538115,28.103966,37.429348,2
3,155,0.0006,0.0002,100.0,0.4879518072289386,0.3808589492042742,0.534604996623905,1.0,0.5829307568438082,0.2272727272729753,0.4879745131472646,0.5,0.5522388059701484,0.1911764705882888,0.4831251935184184,0.5275105809926899,0.5833333333333357,0.4418604651162781,0.4584368958851144,0,0,0.1665660534712569,0.4034151159060778,22.578234,36.986973,2
3,156,-0.0002,-0.0003,100.0,0.6957831325301242,0.572487464573797,0.5006752194463218,1.0,0.5120772946859802,0.2878787878789808,0.4496096203894808,0.4880952380952408,0.5138592750533064,0.2352941176468448,0.4974197543606138,0.5771450557906874,0.6666666666666714,0.4341085271317837,0.4130074565037276,2,0,0.3647739902442812,0.4001281402189144,36.65155,35.830193,0
3,157,-0.0006,0.0004,100.0,0.4909638554216826,0.6163069544364532,0.5361242403781219,1.0,0.4331723027375176,0.3181818181819835,0.4718208740913567,0.5773809523809526,0.5159914712153579,0.2794117647058556,0.4955619775002517,0.5517506733358957,0.5833333333333357,0.3565891472868223,0.2554542943938145,2,0,0.4400530541179106,0.3838826248467275,43.04,39.336205,0
3,158,-0.0003,-0.0003,100.0,0.5963855421686901,0.4822323959014625,0.6681296421336924,1.0,0.5410628019323696,0.3030303030300274,0.5057435161087724,0.5297619047619051,0.5479744136460454,0.2794117647058556,0.5380328207245384,0.6648711042708726,0.5,0.3255813953488378,0.3950566141949707,2,4,0.4015250351374664,0.4264389990492994,39.07542,35.472355,0
3,159,-0.0005,-0.0004,100.0,0.4518072289156691,0.5833878351864001,0.5562120189061446,1.0,0.5378421900161072,0.3181818181819835,0.47348110921655,0.5178571428571423,0.5095948827292176,0.2352941176468448,0.5072246877902771,0.6283185840708043,0.5,0.3565891472868223,0.4092792046396027,2,4,0.3238371617618182,0.3923003726136787,38.75252,35.57404,0
3,160,0.0058,0.0002,100.0,0.3825301204819311,0.5356442119032039,0.5676907494935861,1.0,0.5330112721417066,0.3030303030300274,0.4922821502288457,0.5416666666666679,0.5266524520255729,0.3676470588234224,0.5346268964805532,0.4651789149672964,0.4166666666666714,0.4263565891472822,0.442143054404859,0,0,0.228667857053109,0.3643347036575022,26.596853,36.912815,2
3,161,-0.0015,-0.0001,100.0,0.7198795180723039,0.5094833224329705,0.5764686022957477,1.0,0.4782608695652186,0.2424242424240219,0.5585569415776703,0.4940476190476204,0.3816631130063967,0.3088235294117112,0.529156775725049,0.5886879569065044,0.5,0.372093023255811,0.408450704225352,2,4,0.4349983677981969,0.4415513304932108,39.736546,35.568165,0
3,162,0.0022,0.0002,100.0,0.5722891566265105,0.5175495966862869,0.6428089128966903,1.0,0.5024154589372074,0.3333333333330301,0.5076281073319606,0.6190476190476204,0.6012793176972195,0.2352941176468448,0.5413871400557326,0.5682954982685686,0.4166666666666714,0.4108527131782935,0.2312896989781805,2,4,0.3938411455290995,0.4282115691216499,38.740387,37.077522,0
3,163,-0.0016,0.0,100.0,0.5391566265060135,0.5770656202310889,0.6747130317353154,1.0,0.5249597423510437,0.3484848484849863,0.5431661132549621,0.4345238095238102,0.5650319829424433,0.3676470588234224,0.5639384869439539,0.5836860330896485,0.5,0.3875968992248033,0.3460370063518354,2,0,0.3813317090363913,0.4417547029943718,37.565727,42.754246,0
3,164,0.0007,-0.0003,100.0,0.5662650602409656,0.6747329409199949,0.5791694800810241,1.0,0.4766505636070803,0.2878787878789808,0.5470250381405322,0.571428571428573,0.4456289978678001,0.2647058823527004,0.5628031788626302,0.6810311658330122,0.5833333333333357,0.4651162790697682,0.2629107981220642,2,0,0.5035542202069021,0.4913897878814011,40.570465,42.56999,0
3,165,-0.0005,-0.0001,100.0,0.5271084337349521,0.6736429038587346,0.5749493585415237,1.0,0.4975845410628068,0.2878787878789808,0.5776272099075612,0.6666666666666679,0.5138592750533064,0.3088235294117112,0.5972752606048104,0.6144671027318225,0.6666666666666714,0.4263565891472822,0.3159348246340805,2,0,0.5028438171636757,0.5308324682773232,40.66016,42.376453,0
3,166,0.003,-0.0002,100.0,0.5090361445783174,0.6056245912361007,0.6249155975692098,1.0,0.4363929146537799,0.2121212121210192,0.5919860001794817,0.5595238095238102,0.4882729211087451,0.294117647058556,0.6096088347610689,0.7248941900731012,0.5833333333333357,0.2945736434108532,0.3639878486605923,2,0,0.5037744098415611,0.5534789488912658,40.022617,43.86934,0
3,167,0.0027,0.0004,100.0,0.6536144578313383,0.7492914759101836,0.5690411883862261,1.0,0.3381642512077292,0.4090909090909918,0.5752490352687829,0.6666666666666679,0.3795309168443594,0.3382352941175668,0.6374238827536374,0.6025394382454863,0.6666666666666714,0.4186046511627879,0.3490748412040858,2,0,0.672918836144055,0.5043969845828484,45.98621,46.101387,0
3,168,-0.0012,0.0002,100.0,0.677710843373518,0.4944408109875766,0.6809588116137739,1.0,0.3526570048309025,0.3181818181819835,0.5964282509198569,0.6428571428571423,0.4392324093816597,0.3235294117644116,0.6282382082774305,0.7279722970373186,0.5833333333333357,0.271317829457363,0.4272300469483596,2,0,0.6337982964672791,0.5129341567784929,42.3651,46.84774,0
3,169,0.0016,-0.0001,100.0,0.7048192771084132,0.6945716154349313,0.7113436866981786,1.0,0.4685990338164174,0.3484848484849863,0.6071973436237954,0.625,0.319829424307045,0.3823529411761228,0.6739601610073294,0.6490958060792664,0.5833333333333357,0.2945736434108532,0.3840099420049689,2,0,0.7051699448461592,0.5484942531210932,44.603714,48.57948,0
3,170,-0.0015,-0.0003,100.0,0.644578313253021,0.7643339873555703,0.7810600945307229,1.0,0.5619967793880818,0.3333333333330301,0.6172933680337422,0.7678571428571423,0.4115138592750469,0.3676470588234224,0.6748374445247123,0.5806079261254311,0.5833333333333357,0.2635658914728651,0.3986467826567264,2,0,0.6964573272332477,0.5813539668888504,44.771835,48.251446,0
